                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190816"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1835                  9.5573134490309019E+002                  2.9803358296994702E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  6.6349336927844318E+000                  3.8147968045618819E-001                  7.8127211256842591E-008                  9.9999999372336612E-001                  9.9999996854493189E-001                  4.4502395951033247E-001                  7.8127211256842591E-008                  9.9999999468884848E-001                  9.9999996397948798E-001                                        1                  3.8153730263280233E-001                                        3                  4.4600584789861103E-001                                        0                  1.0000000000000000E+000                  4.4927978934633712E+000                 -2.8000470998685135E+001                 -9.8999999999999986E+001                  4.4927978934633703E+000                  2.3583062605571032E+000                  4.4895998030145750E+000                 -2.8000470998685135E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9254756920256591E+033                  1.3554611555116863E+034                  1.4174731909194835E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9111729480491364E+034                                        5                  9.4303047177279997E-002                                        4                  2.2744708215826670E-001                                        3                  3.5600932215775971E-001                                        2                  4.1350767078528305E-001                                        3                  5.2013861598172451E-001                                        2                  6.1868647808691823E-001                                        1                  7.0220555098578230E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5227206959207136E+000                  4.4876849519181183E+000                  7.2165992057025885E-001                  4.2348690942753198E+000                 -1.9560762040751151E-008                  7.5503739353356263E+000                  7.5736419100069596E-001                  1.6499571117744338E+001                  7.5736419100069596E-001                  7.5503739353356263E+000                  6.1190352143349491E-001                  8.5741457220882866E-001                  1.2766057190754572E+000                  7.1482900179045228E-001                  2.7056755971743690E-001                  6.1850110147561427E-005                  6.0459956216275187E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2437634395382108E+001                  4.7021815310900452E+000                                        0                                        0                                        3 
                                       5                                     1839                  7.1121703762308362E+003                  3.2970608138899697E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1542869738912866E+000                  4.1027762199367201E-001                  7.8127211256869696E-008                  9.9999999372336634E-001                  9.9999996955515424E-001                  4.7421002477359320E-001                  7.8127211256869696E-008                  9.9999999468884870E-001                  9.9999996526841450E-001                                        1                  4.1140235617546217E-001                                        3                  4.7424682562677173E-001                                        0                  1.0000000000000000E+000                  4.4414918240641725E+000                 -2.8009289235758850E+001                 -1.0837079843903322E+001                  4.4414918240641725E+000                  2.1642630040786601E+000                  4.4391919454061703E+000                 -2.8009289235758850E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6973791638428502E+033                  1.3370966287314938E+034                  1.5574540580335253E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9116338142422229E+034                                        5                  8.8194238985881301E-002                                        4                  2.2238059229807750E-001                                        3                  3.4997237317079100E-001                                        2                  4.5246665721101154E-001                                        3                  5.2013861598172451E-001                                        2                  6.1868647808691823E-001                                        1                  7.0127771430669417E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5206583325995418E+000                  4.4664763856764260E+000                  7.1518036409175467E-001                  4.2478282072323283E+000                 -7.4535258511801224E-009                  7.5502695189131330E+000                  7.5399493642120174E-001                  1.6496431374576545E+001                  7.5399493642120174E-001                  7.5502695189131330E+000                  6.1199245996364904E-001                  8.5732111456446858E-001                  1.2768335711538834E+000                  7.1464213754592321E-001                  2.7075607914051320E-001                  4.9093710025516571E-005                  6.0169707216903377E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2435751789683911E+001                  4.7038482795467962E+000                                        0                                        0                                        5 
                                      10                                     1839                  2.4809526166813546E+004                  3.6929670441280935E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1835473701885988E+000                  4.1181450887502258E-001                  7.8127211256869696E-008                  9.9999999388428007E-001                  9.9999997060597257E-001                  4.7564195018612321E-001                  7.8127211256869696E-008                  9.9999999484976243E-001                  9.9999996589617879E-001                                        1                  4.1308495515748123E-001                                        3                  4.7575355277498915E-001                                        0                  1.0000000000000000E+000                  4.4628542656761478E+000                 -2.7929920169392897E+001                 -1.0962018580511621E+001                  4.4628542656761487E+000                  1.8874789812390449E+000                  4.4616981882067615E+000                 -2.7929920169392897E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8015561670212716E+033                  1.3463693914604171E+034                  1.5682975850182855E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9164086722420123E+034                                        5                  9.1239139133871938E-002                                        4                  2.2406942130912222E-001                                        3                  3.5239001390704350E-001                                        2                  4.5527590671357382E-001                                        3                  5.2148696619405066E-001                                        2                  6.2037987139161554E-001                                        1                  7.0313338766487044E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5207943083957218E+000                  4.4612522968311747E+000                  7.1229636807676955E-001                  4.2535961992622981E+000                  1.3671426509046428E-010                  7.5515910031663953E+000                  7.5697524158391349E-001                  1.6500700951108104E+001                  7.5697524158391349E-001                  7.5515910031663953E+000                  6.1226403212744984E-001                  8.5699464162004590E-001                  1.2776273779099707E+000                  7.1398924836270117E-001                  2.7142144394494971E-001                  4.7742242761937524E-005                  5.9167247305799073E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2430527272588275E+001                  4.7091363209125356E+000                                        0                                        0                                        5 
                                      15                                     1839                  6.8846210527636315E+004                  4.0888732743662173E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1971127512499020E+000                  4.1335139575637314E-001                  7.8127211256869696E-008                  9.9999999388428007E-001                  9.9999997023095277E-001                  4.7564195018612321E-001                  7.8127211256869696E-008                  9.9999999484976243E-001                  9.9999996559443005E-001                                        1                  4.1386502307359985E-001                                        3                  4.7597700380215879E-001                                        0                  1.0000000000000000E+000                  4.4630939511222003E+000                 -2.7982793549709246E+001                 -9.8999999999999986E+001                  4.4630939511222003E+000                  1.8181347387640878E+000                  4.4621092206638471E+000                 -2.7982793549709246E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7972500333614883E+033                  1.3451757204224910E+034                  1.5836722226451690E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8986363986603666E+034                                        5                  9.1239139133871938E-002                                        4                  2.2406942130912222E-001                                        3                  3.5239001390704350E-001                                        2                  4.5980076944971249E-001                                        3                  5.1336476694412703E-001                                        2                  6.1812201365201913E-001                                        1                  7.0127771430669417E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5200295392698715E+000                  4.4617853926259636E+000                  7.1409245422586487E-001                  4.2500040269641080E+000                  3.6162196606463372E-010                  7.5505761700571270E+000                  7.5337623942925380E-001                  1.6495675652650430E+001                  7.5337623942925380E-001                  7.5505761700571270E+000                  6.1304027187363586E-001                  8.5618347784827820E-001                  1.2796046240010350E+000                  7.1236692357151810E-001                  2.7307303436281916E-001                  4.9769009504132911E-005                  5.6853681301568329E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2417448313640246E+001                  4.7223824042784406E+000                                        0                                        0                                        5 
                                      20                                     1832                  1.7842357295635881E+005                  4.4847795046043419E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1941090332535120E+000                  4.1335139575637314E-001                  7.8127211256869696E-008                  9.9999999372336634E-001                  9.9999996931037649E-001                  4.7277809936106319E-001                  7.8127211256869696E-008                  9.9999999468884870E-001                  9.9999996498395305E-001                                        1                  4.1369229633430205E-001                                        3                  4.7544681771326991E-001                                        0                  1.0000000000000000E+000                  4.4650903770091794E+000                 -2.8084791039026346E+001                 -9.8999999999999986E+001                  4.4650903770091794E+000                  1.7647453925189285E+000                  4.4642236694017647E+000                 -2.8084791039026346E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7931059895924397E+033                  1.3430669333412658E+034                  1.5985093666878200E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8593665804185218E+034                                        5                  9.1239139133871938E-002                                        4                  2.2406942130912222E-001                                        3                  3.5239001390704350E-001                                        2                  4.6410604486782725E-001                                        3                  4.9404202875368308E-001                                        2                  6.1128309585258112E-001                                        1                  6.9754810426913894E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5185068895108929E+000                  4.4640394897752715E+000                  7.1826480231847734E-001                  4.2416593307788828E+000                  3.1207867128326918E-010                  7.5485606990770941E+000                  7.4607127022667163E-001                  1.6485322721475693E+001                  7.4607127022667163E-001                  7.5485606990770941E+000                  6.1497113854225227E-001                  8.5416300986600113E-001                  1.2845607430070136E+000                  7.0832598759777599E-001                  2.7717611276380560E-001                  5.4668565843501116E-005                  5.1947612395531690E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2384854439513598E+001                  4.7553687040177044E+000                                        0                                        0                                        5 
                                      25                                     1808                  4.5108711543499748E+005                  4.8806857348424657E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1658449284222057E+000                  4.1181450887502247E-001                  7.8127211145847394E-008                  9.9999999324062516E-001                  9.9999996741078578E-001                  4.7277809936106308E-001                  7.8127211145847394E-008                  9.9999999436702125E-001                  9.9999996278734349E-001                                        1                  4.1206698840840744E-001                                        3                  4.7369266651522823E-001                                        0                  1.0000000000000000E+000                  4.4709305527788175E+000                 -2.8218046400965228E+001                 -1.1138109839567303E+001                  4.4709305527788175E+000                  1.7122544329378357E+000                  4.4701728707658974E+000                 -2.8218046400965228E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7913218518045832E+033                  1.3393281225028848E+034                  1.6240829940576219E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7513428006442034E+034                                        5                  9.1239139133871827E-002                                        4                  2.2406942130912211E-001                                        3                  3.4997237317079088E-001                                        2                  5.9966585604229616E-001                                        1                  6.8997820504906349E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5159170042431018E+000                  4.4702085520764765E+000                  7.2652910400466153E-001                  4.2251307274065146E+000                  2.4692162948197373E-010                  7.5456233320586765E+000                  7.3419580207486401E-001                  1.6467935380646011E+001                  7.3419580207486401E-001                  7.5456233320586765E+000                  6.1982658427449033E-001                  8.4909484869954599E-001                  1.2971807186526303E+000                  6.9818966533264759E-001                  2.8742693077355713E-001                  6.3802971223212907E-005                  4.2909761094790796E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2303185815671762E+001                  4.8378015707304378E+000                                        0                                        0                                        5 
                                      30                                     1799                  9.4226026986689994E+005                  5.0000000000000000E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.0758829643347294E+000                  4.0565819419271054E-001                  7.8127211034825091E-008                  9.9999999275788398E-001                  9.9999996419886794E-001                  4.6845205019539693E-001                  7.8127211034825091E-008                  9.9999999388428007E-001                  9.9999995903008709E-001                                        1                  4.0689378748330823E-001                                        3                  4.6872012331627583E-001                                        0                  1.0000000000000000E+000                  4.4827650446160909E+000                 -2.8276306695629724E+001                 -9.8999999999999986E+001                  4.4827650446160909E+000                  1.6614398772527486E+000                  4.4821092210559170E+000                 -2.8276306695629724E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8016700596669722E+033                  1.3347246467948106E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.2761589207867146E-002                                        4                  2.2406942130912200E-001                                        3                  3.4997237317079077E-001                                        2                  4.5827832482695163E-001                                        1                  4.6265405039831975E-001                                        2                  5.8536165957028341E-001                                        1                  6.8128347511218834E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5129606532783360E+000                  4.4822644990129001E+000                  7.3846977940240288E-001                  4.2012493766110319E+000                  2.0803354242145919E-010                  7.5434644951960923E+000                  7.2221279022241625E-001                  1.6449014278969152E+001                  7.2221279022241625E-001                  7.5434644951960923E+000                  6.2898145237044201E-001                  8.3970881276012310E-001                  1.3212522498880868E+000                  6.7941759557889336E-001                  3.0633576813813895E-001                  7.4816936565609934E-005                  3.2115713568845110E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.2153296080783885E+001                  4.9886304151702721E+000                                        0                                        0                                        5 
                                      35                                     1803                  1.4422602698668998E+006                  5.0000000000000000E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  6.9748738973267734E+000                  4.0102123207792956E-001                  7.8127210535224730E-008                  9.9999999227514291E-001                  9.9999996100436339E-001                  4.5974019037788161E-001                  7.8127210535224730E-008                  9.9999999340153889E-001                  9.9999995469621306E-001                                        1                  4.0108533049607664E-001                                        3                  4.6042989424354253E-001                                        0                  1.0000000000000000E+000                  4.4956439408380344E+000                 -2.8236199223354230E+001                 -9.8999999999999986E+001                  4.4956439408380335E+000                  1.6225305419392637E+000                  4.4950618886770473E+000                 -2.8236199223354230E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8181056357489962E+033                  1.3307913662289750E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.4303047177279276E-002                                        4                  2.2575825032016611E-001                                        3                  3.4997237317079027E-001                                        2                  4.5314711628755827E-001                                        1                  4.7653690356895362E-001                                        2                  5.7189817948187649E-001                                        1                  6.7438450390709392E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5107455225179338E+000                  4.4952277118559278E+000                  7.4938164734472190E-001                  4.1794256407263939E+000                  2.0032933963681826E-010                  7.5429903137566674E+000                  7.1508538641952890E-001                  1.6436272542111716E+001                  7.1508538641952890E-001                  7.5429903137566674E+000                  6.3901700741106282E-001                  8.2973399459414510E-001                  1.3478556896962617E+000                  6.5946796244086681E-001                  3.2638008413872682E-001                  8.2613263798255853E-005                  2.4645800980500894E-003                  2.5116795969408676E-003                  6.0883500547338591E-003                  1.1996555169521207E+001                  5.1460220016194924E+000                                        0                                        0                                        5 
                                      40                                     1801                  1.9422602698668998E+006                  5.0000000000000000E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  6.8714033678220625E+000                  3.9402280571188886E-001                  7.8127210368606626E-008                  9.9999999179240173E-001                  9.9999995770789651E-001                  4.5608552650055512E-001                  7.8127210368606626E-008                  9.9999999307971144E-001                  9.9999995162656052E-001                                        1                  3.9513532879942853E-001                                        3                  4.5609567167843590E-001                                        0                  1.0000000000000000E+000                  4.5091564338663206E+000                 -2.8144459543711992E+001                 -9.8999999999999986E+001                  4.5091564338663206E+000                  1.5888235211342006E+000                  4.5086343835087046E+000                 -2.8144459543711992E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8362521720721680E+033                  1.3266168141198627E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.5844505146691850E-002                                        4                  2.2575825032016594E-001                                        3                  3.4755121455802818E-001                                        2                  4.4983347739462609E-001                                        1                  5.0995119922482579E-001                                        2                  5.5555859468646240E-001                                        1                  6.6837175086172240E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5088278639547772E+000                  4.5087863726906905E+000                  7.5999629488841725E-001                  4.1581963456390030E+000                  2.0238040835304837E-010                  7.5434295458543907E+000                  7.1057302167043646E-001                  1.6426755679262921E+001                  7.1057302167043646E-001                  7.5434295458543907E+000                  6.4984955954444090E-001                  8.1933621277650204E-001                  1.3767664901826171E+000                  6.3867240213446541E-001                  3.4724391998165188E-001                  8.8429651130129134E-005                  1.9262108752668295E-003                  2.5116795969408676E-003                  6.0883500547338600E-003                  1.1835127543378785E+001                  5.3079159865483829E+000                                        0                                        0                                        5 
