                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190816"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1763                  3.2047923552320367E+003                  3.5057998959770527E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  1.9969818609543233E+000                  2.5995126762794091E-001                  7.8128626258143989E-008                  9.9999999994524980E-001                  9.9999999979987053E-001                  3.2679378719061564E-001                  7.8128626258143989E-008                  9.9999999995110911E-001                  9.9999999978367771E-001                                        1                  2.6036269373589616E-001                                        3                  3.2796994317018413E-001                                        0                  1.0000000000000000E+000                  3.3966803051551100E+000                 -3.1320192760575196E+001                 -9.8999999999999986E+001                  3.3966803051551100E+000                  1.6753849465104789E+000                  3.3883502607296601E+000                 -3.1320192760575196E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7328325937835486E+033                  3.9975330385063823E+033                  4.5948136375224394E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.6481924228830699E+033                                        5                  1.4713667846173395E-002                                        4                  1.1295689588412788E-001                                        3                  2.2721177578591584E-001                                        2                  3.0522217360125636E-001                                        3                  4.0029063364159717E-001                                        2                  5.1186680363826487E-001                                        1                  6.1484099367565248E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3544061264082981E+000                  3.4157038642352320E+000                  5.2229851575364572E-001                  4.2780876858548140E+000                 -6.5008183561814320E-009                  7.4838561358227746E+000                  1.1297922346030960E+000                  1.6762212590395205E+001                  1.1297922346030960E+000                  7.4838561358227746E+000                  6.1280299838566976E-001                  8.5741927199094614E-001                  1.2765961283977718E+000                  7.1483837692344476E-001                  2.7055350097135600E-001                  4.2477941771853475E-005                  6.0570462748532382E-003                  2.5116795969408689E-003                  6.0883500547338617E-003                  5.4862751026468759E+000                  2.0736480364809555E+000                                        0                                        0                                        3 
                                       3                                     1772                  1.1576922791870040E+004                  3.6557509737837628E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.1041212565304623E+000                  2.7287578655621358E-001                  7.8128626200779662E-008                  9.9999999994642175E-001                  9.9999999980499377E-001                  3.4185869761864285E-001                  7.8128626200779662E-008                  9.9999999995110922E-001                  9.9999999978746568E-001                                        1                  2.7433132418910855E-001                                        3                  3.4238203286190544E-001                                        0                  1.0000000000000000E+000                  3.3973594183228535E+000                 -3.1309013337203126E+001                 -1.1865108567503565E+001                  3.3973594183228539E+000                  1.6528725655861076E+000                  3.3894664939090227E+000                 -3.1309013337203126E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7440610424740187E+033                  4.0260922435589433E+033                  4.8194464426095932E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.6447305201000292E+033                                        5                  1.4713667846173339E-002                                        4                  1.1295689588412783E-001                                        3                  2.2879516927291965E-001                                        2                  3.1902331044330307E-001                                        3                  4.0029063364159712E-001                                        2                  5.0940062203178804E-001                                        1                  6.1380989466373348E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3522161005169426E+000                  3.3964854658117947E+000                  5.1706936832463712E-001                  4.2885459807128319E+000                 -3.9777828044904579E-009                  7.4841376271183195E+000                  1.1258824372990726E+000                  1.6758743675455079E+001                  1.1258824372990726E+000                  7.4841376271183195E+000                  6.1283326733272103E-001                  8.5738551929749351E-001                  1.2766782183536920E+000                  7.1477087841531828E-001                  2.7062205044283266E-001                  4.2286179489296101E-005                  6.0485503155112627E-003                  2.5116795969408689E-003                  6.0883500547338609E-003                  5.4860600889087250E+000                  2.0738473616831596E+000                                        0                                        0                                        3 
                                       5                                     1773                  2.3526564963219276E+004                  3.8141134658790126E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.1624611655748698E+000                  2.8106084394546516E-001                  7.8128625756292413E-008                  9.9999999994642175E-001                  9.9999999980769005E-001                  3.4932919484965053E-001                  7.8128625756292413E-008                  9.9999999995228106E-001                  9.9999999978804777E-001                                        1                  2.8193757047912249E-001                                        3                  3.4980144927844226E-001                                        0                  1.0000000000000000E+000                  3.3848913025312335E+000                 -3.1331747646903644E+001                 -9.8999999999999986E+001                  3.3848913025312330E+000                  1.6225707210310811E+000                  3.3773187111320393E+000                 -3.1331747646903644E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7290226438362676E+033                  4.0178795516702613E+033                  4.9480373067092818E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.6268784341582143E+033                                        5                  1.3811522958117051E-002                                        4                  1.1295689588412738E-001                                        3                  2.2721177578591534E-001                                        2                  3.2681172292152327E-001                                        3                  3.9744872283697408E-001                                        2                  5.0940062203178771E-001                                        1                  6.1277045872383584E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3498922046797146E+000                  3.3803290243334523E+000                  5.1363893925992332E-001                  4.2954068388422595E+000                 -1.6091319263156998E-009                  7.4838243964991991E+000                  1.1221982924267486E+000                  1.6754817751092144E+001                  1.1221982924267486E+000                  7.4838243964991991E+000                  6.1288071067677141E-001                  8.5733539589008512E-001                  1.2768001940780747E+000                  7.1467063751616311E-001                  2.7072372233936343E-001                  4.1395673598294601E-005                  6.0360569764579802E-003                  2.5116795969408693E-003                  6.0883500547338609E-003                  5.4857594208433431E+000                  2.0741284462930683E+000                                        0                                        0                                        3 
                                      10                                     1771                  8.1731664209823793E+004                  4.2100196961171363E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.1537149390484687E+000                  2.7911698122348899E-001                  7.8128625366659136E-008                  9.9999999994642175E-001                  9.9999999980946186E-001                  3.4783791723081808E-001                  7.8128625366659136E-008                  9.9999999995228106E-001                  9.9999999979184462E-001                                        1                  2.8079725411322931E-001                                        3                  3.4869936682823194E-001                                        0                  1.0000000000000000E+000                  3.3729994885065482E+000                 -3.1314449686477985E+001                 -9.8999999999999986E+001                  3.3729994885065482E+000                  1.5580775127200499E+000                  3.3662974169274071E+000                 -3.1314449686477985E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7111901966695172E+033                  3.9958461907371260E+033                  5.0453406976051860E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.5841865650942839E+033                                        5                  1.3811522958116662E-002                                        4                  1.1145268136502867E-001                                        3                  2.2562838229891108E-001                                        2                  3.3318283957769579E-001                                        3                  3.9173161527985650E-001                                        2                  5.0940062203178760E-001                                        1                  6.1277045872383573E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3488145459918774E+000                  3.3722939371257152E+000                  5.1177671303172834E-001                  4.2991312912986492E+000                 -1.1548838385491554E-012                  7.4840876927437145E+000                  1.1219929075361077E+000                  1.6754747747981540E+001                  1.1219929075361077E+000                  7.4840876927437145E+000                  6.1312479321826929E-001                  8.5707081534168017E-001                  1.2774444168327044E+000                  7.1414149787390102E-001                  2.7126046126917480E-001                  3.8017847369441452E-005                  5.9712738170014995E-003                  2.5116795969408689E-003                  6.0883500547338617E-003                  5.4843524749049841E+000                  2.0755116725945251E+000                                        0                                        0                                        5 
                                      15                                     1757                  2.2656457676713474E+005                  4.6059259263552601E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.1812052523487915E+000                  2.8300470666744004E-001                  7.8128624867797547E-008                  9.9999999994642175E-001                  9.9999999980809295E-001                  3.4783791723081758E-001                  7.8128624867797547E-008                  9.9999999995228106E-001                  9.9999999978836629E-001                                        1                  2.8438138883295849E-001                                        3                  3.5229690900054900E-001                                        0                  1.0000000000000000E+000                  3.3730810303323926E+000                 -3.1338766375217737E+001                 -1.1865108567503565E+001                  3.3730810303323930E+000                  1.5308539620493762E+000                  3.3667903329302993E+000                 -3.1338766375217737E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7167896378329709E+033                  3.9999221487430034E+033                  5.1513802795663062E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.4380361701959539E+033                                        5                  1.3811522958116162E-002                                        4                  1.1145268136502817E-001                                        3                  2.2721177578591445E-001                                        2                  3.4241366733137979E-001                                        3                  3.6853954685175083E-001                                        2                  5.0691617307179915E-001                                        1                  6.1173102278393821E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3482666232793763E+000                  3.3719883904058841E+000                  5.1271978509681548E-001                  4.2972451471684749E+000                  5.5290749788348493E-011                  7.4836230396827297E+000                  1.1196763997584243E+000                  1.6751585807523867E+001                  1.1196763997584243E+000                  7.4836230396827297E+000                  6.1373401396441729E-001                  8.5641567143800812E-001                  1.2790421982126010E+000                  7.1283120984074677E-001                  2.7259004830859451E-001                  3.9145456635774758E-005                  5.8183798247766838E-003                  2.5116795969408684E-003                  6.0883500547338600E-003                  5.4808517084953934E+000                  2.0789931838061118E+000                                        0                                        0                                        5 
                                      20                                     1742                  5.8653244897307106E+005                  5.0000000000000000E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.2017489465682809E+000                  2.8689243211139098E-001                  7.8128624256897122E-008                  9.9999999994524991E-001                  9.9999999980403098E-001                  3.5230451428328341E-001                  7.8128624256897122E-008                  9.9999999995110922E-001                  9.9999999978744658E-001                                        1                  2.8705983657995837E-001                                        3                  3.5359861029275191E-001                                        0                  1.0000000000000000E+000                  3.3740393906306649E+000                 -3.1400838993481852E+001                 -1.2342229822223228E+001                  3.3740393906306649E+000                  1.5066809166298589E+000                  3.3681048139369838E+000                 -3.1400838993481852E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7216134247344870E+033                  3.9979112685979233E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.3811522958115552E-002                                        4                  1.1145268136502756E-001                                        3                  2.2721177578591384E-001                                        2                  4.9942625632097265E-001                                        1                  6.0860433681503356E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3471047386628756E+000                  3.3730262206692272E+000                  5.1556246946148754E-001                  4.2915597784391304E+000                  5.8409459635854486E-011                  7.4824288323988162E+000                  1.1146110011877910E+000                  1.6744349157347557E+001                  1.1146110011877910E+000                  7.4824288323988162E+000                  6.1525139987763244E-001                  8.5479086273649418E-001                  1.2830241834041265E+000                  7.0958159178215108E-001                  2.7588252628651960E-001                  4.1840992611423428E-005                  5.4790812455026584E-003                  2.5116795969408680E-003                  6.0883500547338591E-003                  5.4721524380104913E+000                  2.0877077186433293E+000                                        0                                        0                                        5 
                                      25                                     1739                  1.0865324489730711E+006                  5.0000000000000000E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.2052376740570905E+000                  2.8689243211139059E-001                  7.8128623868049774E-008                  9.9999999994290611E-001                  9.9999999979743348E-001                  3.5230451428328302E-001                  7.8128623868049774E-008                  9.9999999994759359E-001                  9.9999999978026655E-001                                        1                  2.8751469022908610E-001                                        3                  3.5443026837373620E-001                                        0                  1.0000000000000000E+000                  3.3760783208845786E+000                 -3.1467247800305778E+001                 -1.2342229822223228E+001                  3.3760783208845786E+000                  1.4883770819024966E+000                  3.3704170933376396E+000                 -3.1467247800305778E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7243706787868337E+033                  3.9912485116420766E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.4713667846171008E-002                                        4                  1.1295689588412550E-001                                        3                  2.2562838229890958E-001                                        2                  4.8930557613065484E-001                                        1                  6.0546089454770435E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3457657752929499E+000                  3.3752190739061843E+000                  5.1933682281981874E-001                  4.2840110717224684E+000                  5.4291018647079186E-011                  7.4810864932924561E+000                  1.1089018769855257E+000                  1.6735924307456983E+001                  1.1089018769855257E+000                  7.4810864932924561E+000                  6.1737177471668170E-001                  8.5253553897749512E-001                  1.2885962269542590E+000                  7.0507094352014110E-001                  2.8044409534423120E-001                  4.5145990203064986E-005                  5.0761124205945182E-003                  2.5116795969408684E-003                  6.0883500547338591E-003                  5.4600457919157632E+000                  2.0998755886668223E+000                                        0                                        0                                        5 
                                      30                                     1733                  1.5865324489730708E+006                  5.0000000000000000E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.2000628571437857E+000                  2.8494856938941443E-001                  7.8128623480780235E-008                  9.9999999994173427E-001                  9.9999999979122400E-001                  3.5230451428328263E-001                  7.8128623480780235E-008                  9.9999999994759359E-001                  9.9999999977189691E-001                                        1                  2.8684000745029797E-001                                        3                  3.5364059628858058E-001                                        0                  1.0000000000000000E+000                  3.3784697052527810E+000                 -3.1513676753389500E+001                 -1.2041199826559247E+001                  3.3784697052527810E+000                  1.4739961406900262E+000                  3.3730242949714948E+000                 -3.1513676753389500E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7262743270209127E+033                  3.9842117514151883E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.4713667846170619E-002                                        4                  1.1295689588412511E-001                                        3                  2.2562838229890919E-001                                        2                  4.8032653027339184E-001                                        1                  6.0334842152668100E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3446432434065398E+000                  3.3777203037695549E+000                  5.2283250152432470E-001                  4.2770197143134565E+000                  5.0755760894063577E-011                  7.4800656217861965E+000                  1.1042606716289287E+000                  1.6728863808902585E+001                  1.1042606716289287E+000                  7.4800656217861965E+000                  6.1953507351212755E-001                  8.5025292473335334E-001                  1.2942882418544903E+000                  7.0050571543725804E-001                  2.8505357895090327E-001                  4.8022900116423673E-005                  4.7259147175827869E-003                  2.5116795969408684E-003                  6.0883500547338591E-003                  5.4478929800681408E+000                  2.1120988043309135E+000                                        0                                        0                                        5 
                                      35                                     1724                  2.0865324489730708E+006                  5.0000000000000000E+000                  7.6699999999999999E+000                  3.4183473814509163E+001                 -9.8999999999999986E+001                  2.1917449079295444E+000                  2.8494856938941371E-001                  7.8128622758976159E-008                  9.9999999993821864E-001                  9.9999999978553789E-001                  3.5230451428328191E-001                  7.8128622758976159E-008                  9.9999999994642175E-001                  9.9999999976462861E-001                                        1                  2.8575552906512963E-001                                        3                  3.5263738167595909E-001                                        0                  1.0000000000000000E+000                  3.3810777911083263E+000                 -3.1544688274669074E+001                 -1.2342229822223228E+001                  3.3810777911083267E+000                  1.4612343140120481E+000                  3.3758228767557608E+000                 -3.1544688274669074E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7281231520760789E+033                  3.9775038696232960E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  1.4713667846169898E-002                                        4                  1.1295689588412439E-001                                        3                  2.2562838229890847E-001                                        2                  3.4485536199315137E-001                                        1                  3.8670039822362812E-001                                        2                  4.7123786134434298E-001                                        1                  5.9804182722616550E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3436859407733515E+000                  3.3804049863238554E+000                  5.2608944806785052E-001                  4.2705058212264051E+000                  4.8247050733012948E-011                  7.4792977081388781E+000                  1.1004153395887446E+000                  1.6722841630462010E+001                  1.1004153395887446E+000                  7.4792977081388781E+000                  6.2172362624156863E-001                  8.4796267593180763E-001                  1.3000524370141633E+000                  6.9592521907990634E-001                  2.8967284908943769E-001                  5.0549362015879290E-005                  4.4191228894758551E-003                  2.5116795969408684E-003                  6.0883500547338591E-003                  5.4356822636382027E+000                  2.1243792257196445E+000                                        0                                        0                                        5 
