                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190816"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1817                  7.0886468352022757E+002                  2.8505633398245216E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  6.3365497805136251E+000                  3.6345285300288316E-001                  7.8127105997017950E-008                  9.9999999364126213E-001                  9.9999997047618017E-001                  4.2880065646742566E-001                  7.8127105997017950E-008                  9.9999999465042710E-001                  9.9999996650426581E-001                                        1                  3.6437894080009342E-001                                        3                  4.2993630843851594E-001                                        0                  1.0000000000000000E+000                  4.5184308965043991E+000                 -2.7690332469865062E+001                 -9.8999999999999986E+001                  4.5184308965043991E+000                  2.6103562061364487E+000                  4.5130307330571977E+000                 -2.7690332469865062E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0713532623976273E+033                  1.9119661379970324E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.7482048076851180E-002                                        4                  2.3269893964331806E-001                                        3                  3.5944858059430224E-001                                        2                  3.9390088151005642E-001                                        3                  5.2037029703203519E-001                                        2                  6.1943655954359689E-001                                        1                  7.0418993993428836E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5311919596749997E+000                  4.5071644897878933E+000                  7.1445716199657394E-001                  4.2492746114226900E+000                 -2.5219704441181169E-008                  7.5555702908709810E+000                  7.7714774364576999E-001                  1.6525320387461019E+001                  7.7714774364576999E-001                  7.5555702908709810E+000                  6.0994523500870379E-001                  8.5927183743344371E-001                  1.2709512299792443E+000                  7.1854345514909868E-001                  2.7050577438387213E-001                  5.8207142713546276E-005                  4.5330829770181356E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2500719209981749E+001                  4.7016628196327508E+000                                        0                                        0                                        3 
                                       5                                     1818                  5.2750874288841251E+003                  3.1672883240150207E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1156391362215343E+000                  4.0897754238533729E-001                  7.8127104220661111E-008                  9.9999999374217852E-001                  9.9999997191283796E-001                  4.7013544739636853E-001                  7.8127104220661111E-008                  9.9999999465042699E-001                  9.9999996812102776E-001                                        1                  4.0917993882815035E-001                                        3                  4.7087302442476320E-001                                        0                  1.0000000000000000E+000                  4.4387382347403399E+000                 -2.7645782499985920E+001                 -9.8999999999999986E+001                  4.4387382347403399E+000                  2.3312758254284729E+000                  4.4353339731801906E+000                 -2.7645782499985920E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7091522192152806E+033                  1.3404516640425272E+034                  1.5396215844175558E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9182337086045736E+034                                        5                  8.8282896421461310E-002                                        4                  2.2256130539207314E-001                                        3                  3.5060407182938552E-001                                        2                  4.4722805619522393E-001                                        3                  5.2238414272861211E-001                                        2                  6.2112084962782066E-001                                        1                  7.0511292851638341E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5294927074798990E+000                  4.4817049507883269E+000                  7.0512589688699301E-001                  4.2679371416418510E+000                 -1.5470543680063728E-008                  7.5564127187040073E+000                  7.7523210996584746E-001                  1.6524788933764427E+001                  7.7523210996584746E-001                  7.5564127187040073E+000                  6.0998332618966056E-001                  8.5920684696990257E-001                  1.2711089342614952E+000                  7.1841358139336864E-001                  2.7063522436270970E-001                  3.8530655152565945E-005                  4.5128099878616003E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2499292114523350E+001                  4.7028649363481723E+000                                        0                                        0                                        3 
                                      10                                     1821                  1.6982576599746149E+004                  3.5094550297484526E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.2362067073360246E+000                  4.1511660192072281E-001                  7.8127104220661111E-008                  9.9999999394401151E-001                  9.9999997359908310E-001                  4.7730936843909461E-001                  7.8127104220661111E-008                  9.9999999475134349E-001                  9.9999997008712771E-001                                        1                  4.1611309415388292E-001                                        3                  4.7863631150031100E-001                                        0                  1.0000000000000000E+000                  4.4713272699745641E+000                 -2.7522953156230734E+001                 -1.1439139835231284E+001                  4.4713272699745641E+000                  2.0243792512945715E+000                  4.4697726889897034E+000                 -2.7522953156230734E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8793935972979269E+033                  1.3552873708887707E+034                  1.5663405725795232E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9295260830257088E+034                                        5                  9.1329999380794280E-002                                        4                  2.2763056656851238E-001                                        3                  3.5543690220539109E-001                                        2                  4.5412049891251965E-001                                        3                  5.2439798842519081E-001                                        2                  6.2392799976819657E-001                                        1                  7.0785503577103270E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5293861392403709E+000                  4.4693237774898753E+000                  6.9914844671682164E-001                  4.2798920419821940E+000                 -7.1082428815106244E-010                  7.5585275375822389E+000                  7.7971751882284812E-001                  1.6531549890052954E+001                  7.7971751882284812E-001                  7.5585275375822389E+000                  6.1012551908200618E-001                  8.5899218089003415E-001                  1.2716260210735149E+000                  7.1798432153603386E-001                  2.7107293224735995E-001                  3.7269331716214391E-005                  4.4452792624087856E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2495789364698828E+001                  4.7063900175690581E+000                                        0                                        0                                        5 
                                      15                                     1819                  4.5842993340738001E+004                  3.9053612599865768E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.2719859278638674E+000                  4.1664914781875989E-001                  7.8127104220661111E-008                  9.9999999394401151E-001                  9.9999997346678693E-001                  4.8016264659597235E-001                  7.8127104220661111E-008                  9.9999999475134349E-001                  9.9999996985468265E-001                                        1                  4.1817055364369565E-001                                        3                  4.8020056400881678E-001                                        0                  1.0000000000000000E+000                  4.4701349787488640E+000                 -2.7564434464268714E+001                 -1.1138109839567303E+001                  4.4701349787488640E+000                  1.8883749255130240E+000                  4.4689957951455987E+000                 -2.7564434464268714E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8688797610814683E+033                  1.3536355657573539E+034                  1.5938953716484364E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9143066474321291E+034                                        5                  9.1329999380794280E-002                                        4                  2.2594081284303263E-001                                        3                  3.5543690220539109E-001                                        2                  4.6277183255849891E-001                                        3                  5.1766367466910035E-001                                        2                  6.2168227965589584E-001                                        1                  7.0602696426793310E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5286914771709474E+000                  4.4684544937125930E+000                  7.0010312896702753E-001                  4.2779826774817824E+000                  4.1332426363002161E-010                  7.5577408960743933E+000                  7.7685063534109189E-001                  1.6527642073798177E+001                  7.7685063534109189E-001                  7.5577408960743933E+000                  6.1063614316611470E-001                  8.5845874855529181E-001                  1.2729131954848141E+000                  7.1691746864301031E-001                  2.7215957018835074E-001                  3.7907893299319872E-005                  4.2881329287150624E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2487073138551205E+001                  4.7152099854139990E+000                                        0                                        0                                        5 
                                      20                                     1814                  1.1765694552568282E+005                  4.3012674902247001E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.2752329889417684E+000                  4.1817266737359421E-001                  7.8127104220661111E-008                  9.9999999374217852E-001                  9.9999997277530706E-001                  4.7730936843909461E-001                  7.8127104220661111E-008                  9.9999999475134349E-001                  9.9999996896546839E-001                                        1                  4.1835727365967618E-001                                        3                  4.7961130957408810E-001                                        0                  1.0000000000000000E+000                  4.4712275165464144E+000                 -2.7669162621163476E+001                 -9.8999999999999986E+001                  4.4712275165464135E+000                  1.8289288177537459E+000                  4.4702367281481576E+000                 -2.7669162621163476E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8627507870299347E+033                  1.3521173077612738E+034                  1.6075652154191621E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8775907519997348E+034                                        5                  9.1329999380794280E-002                                        4                  2.2594081284303263E-001                                        3                  3.5383074965376166E-001                                        2                  4.6651821531247400E-001                                        3                  5.0123209613090380E-001                                        2                  6.1716913521576888E-001                                        1                  7.0234396277009314E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5273183159728996E+000                  4.4698196534506085E+000                  7.0353203123213071E-001                  4.2711248729515763E+000                  3.7565040843800952E-010                  7.5557539611411642E+000                  7.7003203106978424E-001                  1.6518144746547286E+001                  7.7003203106978424E-001                  7.5557539611411642E+000                  6.1192006711489111E-001                  8.5712169482289380E-001                  1.2761536422800268E+000                  7.1424336135870170E-001                  2.7487673054793904E-001                  4.1336986454037174E-005                  3.9482847828535630E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2465379848357809E+001                  4.7371828775942326E+000                                        0                                        0                                        5 
                                      25                                     1798                  2.9635303902652476E+005                  4.6971737204628248E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.2615157952792737E+000                  4.1664914781876006E-001                  7.8127104387194565E-008                  9.9999999333851253E-001                  9.9999997138075114E-001                  4.7730936843909477E-001                  7.8127104387194565E-008                  9.9999999434767750E-001                  9.9999996740991171E-001                                        1                  4.1756847586424806E-001                                        3                  4.7979383157140915E-001                                        0                  1.0000000000000000E+000                  4.4746495934839468E+000                 -2.7823486472190165E+001                 -9.8999999999999986E+001                  4.4746495934839468E+000                  1.7762365257969031E+000                  4.4737790179484236E+000                 -2.7823486472190165E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8554323709073124E+033                  1.3495767382678595E+034                  1.6276201842289832E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7890310530525194E+034                                        5                  9.2863459358724421E-002                                        4                  2.2594081284303280E-001                                        3                  3.5383074965376182E-001                                        2                  6.0570096095320280E-001                                        1                  6.9581034694293509E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5249806485089428E+000                  4.4737045734154552E+000                  7.1014982614246702E-001                  4.2578892831309032E+000                  2.8266406793029729E-010                  7.5526566405516435E+000                  7.5868419508703844E-001                  1.6502004195721341E+001                  7.5868419508703844E-001                  7.5526566405516435E+000                  6.1508604362242469E-001                  8.5380025209219179E-001                  1.2842862743981620E+000                  7.0760047526079239E-001                  2.8159983539291911E-001                  4.7835037761756150E-005                  3.3151835985643012E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2411246675505012E+001                  4.7918618686590611E+000                                        0                                        0                                        5 
                                      30                                     1780                  7.1365140404877521E+005                  5.0000000000000000E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.1995626882370258E+000                  4.1358405602268633E-001                  7.8127104831283775E-008                  9.9999999293484654E-001                  9.9999996878869590E-001                  4.7444590886958449E-001                  7.8127104831283775E-008                  9.9999999394401151E-001                  9.9999996448047324E-001                                        1                  4.1400590501650519E-001                                        3                  4.7516114554716166E-001                                        0                  1.0000000000000000E+000                  4.4842356422242036E+000                 -2.7946536447026521E+001                 -1.1439139835231284E+001                  4.4842356422242036E+000                  1.7208150316033424E+000                  4.4834861996373983E+000                 -2.7946536447026521E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8581373150016580E+033                  1.3447218001613368E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.2863459358724865E-002                                        4                  2.2594081284303325E-001                                        3                  3.5221741074157420E-001                                        2                  4.6289104080203236E-001                                        1                  4.6434787606213790E-001                                        2                  5.8917069087230844E-001                                        1                  6.8628646781617797E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5218242779627831E+000                  4.4836546137869533E+000                  7.2143758742053621E-001                  4.2353137605747646E+000                  2.1290333332859508E-010                  7.5495304418005498E+000                  7.4455266355130323E-001                  1.6480740501778225E+001                  7.4455266355130323E-001                  7.5495304418005498E+000                  6.2267055465118615E-001                  8.4588304602759035E-001                  1.3041270265969924E+000                  6.9176606403278429E-001                  2.9755297456793939E-001                  5.7490462803484995E-005                  2.3782555542571225E-003                  1.8837596977056626E-003                  4.5662625410504160E-003                  1.2283175909787330E+001                  4.9207628537448782E+000                                        0                                        0                                        5 
                                      35                                     1782                  1.2136514040487753E+006                  5.0000000000000000E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  7.0930305528996422E+000                  4.0743612054406403E-001                  7.8127105330687730E-008                  9.9999999232934755E-001                  9.9999996582036321E-001                  4.6796510814603293E-001                  7.8127105330687730E-008                  9.9999999364126202E-001                  9.9999996082259412E-001                                        1                  4.0787984778031294E-001                                        3                  4.6863624890465283E-001                                        0                  1.0000000000000000E+000                  4.4968416792738628E+000                 -2.7937339051936650E+001                 -9.8999999999999986E+001                  4.4968416792738628E+000                  1.6787845858216319E+000                  4.4961808982440106E+000                 -2.7937339051936650E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8733265357298141E+033                  1.3406991821852388E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.4396919336655338E-002                                        4                  2.2594081284303374E-001                                        3                  3.5221741074157470E-001                                        2                  4.5852053502171647E-001                                        1                  4.8548174517345094E-001                                        2                  5.7210947248617650E-001                                        1                  6.7947245115930666E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5194461558778452E+000                  4.4964055149540370E+000                  7.3256928217395412E-001                  4.2130503710679292E+000                  1.9099548599963873E-010                  7.5485046573988841E+000                  7.3572704983492132E-001                  1.6465883020356340E+001                  7.3572704983492132E-001                  7.5485046573988841E+000                  6.3231709771396372E-001                  8.3605145937805381E-001                  1.3296618084802494E+000                  6.7210289336803208E-001                  3.1730353045349097E-001                  6.4729524704765473E-005                  1.6888888387525073E-003                  1.8837596977056626E-003                  4.5662625410504152E-003                  1.2125993031323526E+001                  5.0785589219368843E+000                                        0                                        0                                        5 
                                      40                                     1786                  1.7136514040487753E+006                  5.0000000000000000E+000                  1.7390000000000001E+001                  3.4538978032562895E+001                 -9.8999999999999986E+001                  6.9856354902642090E+000                  4.0125299492194172E-001                  7.8127105330687730E-008                  9.9999999192568156E-001                  9.9999996292436233E-001                  4.6143420554192743E-001                  7.8127105330687730E-008                  9.9999999313667953E-001                  9.9999995743128478E-001                                        1                  4.0170416850282975E-001                                        3                  4.6207810050352660E-001                                        0                  1.0000000000000000E+000                  4.5101492989372307E+000                 -2.7855069587872066E+001                 -9.8999999999999986E+001                  4.5101492989372307E+000                  1.6442061421395329E+000                  4.5095575506697978E+000                 -2.7855069587872066E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8925760255241647E+033                  1.3370635754690083E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  9.5930379314585423E-002                                        4                  2.2763056656851349E-001                                        3                  3.5060407182938663E-001                                        2                  4.5558717761558604E-001                                        1                  5.3766143965302549E-001                                        2                  5.4028154804680595E-001                                        1                  6.7354100811960471E-001                                        0                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5175843800956494E+000                  4.5097739388513300E+000                  7.4297704568699163E-001                  4.1922348440418542E+000                  1.8866017855283981E-010                  7.5487628003689649E+000                  7.3062971399718124E-001                  1.6455738337245780E+001                  7.3062971399718124E-001                  7.5487628003689649E+000                  6.4273096560489262E-001                  8.2578220767622790E-001                  1.3574389365621178E+000                  6.5156439306358915E-001                  3.3789935493563605E-001                  6.9649382126765353E-005                  1.2369295785718824E-003                  1.8837596977056626E-003                  4.5662625410504152E-003                  1.1964216931417248E+001                  5.2407311076732483E+000                                        0                                        0                                        5 
